com_num,name,sic_code
03942049,21 HAMPTON PLACE LIMITED,98000
08251349,21 HANDS LIMITED,13200
08251349,21 HANDS LIMITED,70229
08251349,21 HANDS LIMITED,74100
08251349,21 HANDS LIMITED,90030
04692299,21 HANSLER ROAD LIMITED,68100
04692299,21 HANSLER ROAD LIMITED,68209
07419032,21 HARDWICKE ROAD FREEHOLD LIMITED,98000
05596713,21 HASLEMERE ROAD LIMITED,55900
NI691014,21 HEALTHCARE RECRUITMENT LTD,86900
03791544,21 HEENE ROAD ENFIELD LIMITED,74990
16210757,21 HELIX ROAD LIMITED,98000
14509380,21 HEYWOOD LIMITED,98000
03820971,21 HILLMARTON ROAD LIMITED,68201
11457451,21 HINGUAR STREET RTM COMPANY LIMITED,98000
16280651,21 HL RTM COMPANY LIMITED,98000
10815109,21 HOLDINGS LIMITED,62012
08440093,21 HOLLAND ROAD PRIVATE LTD,55900
02846374,"21 HOLLAND ROAD, HOVE LIMITED",98000
06948540,21 HOLMEWOOD ROAD LIMITED,98000
10786726,21 HOMERTON HIGH STREET LIMITED,98000
15615631,21 HORNCHURCH LTD,96020
03271078,21 HOSPITALITY GROUP LIMITED,70100
07216139,21 HOVE PARK VILLAS COMPANY LIMITED,98000
15746991,21 HOWARD ROAD LTD,68100
06272661,21 HOYLE ROAD (FREEHOLD) LIMITED,98000
04538517,21 HUMBER ROAD LIMITED,74990
04036197,21 HUNTINGDON STREET MANAGEMENT LIMITED,98000
04700709,21 HYDE PARK SQUARE FREEHOLD LIMITED,74990
02249594,21 HYDE PARK SQUARE LIMITED,98000
13106167,21 INTELLIGENCE LIMITED,80100
13154989,21 INTERIORS LTD,74100
07640869,21 IRENE ROAD MANAGEMENT LIMITED,99999
15206331,21 ISLINGWORD ROAD FREEHOLD LIMITED,98000
01644136,21 JACKSONS LANE LIMITED,68320
02698186,21 JEVINGTON GARDENS LIMITED,98000
17223123,21 JTW ESTATES LIMITED,68100
17223123,21 JTW ESTATES LIMITED,68209
02151951,21 JULIAN ROAD MANAGEMENT COMPANY LTD,98000
13289280,21 JUNCTION ROAD MANAGEMENT COMPANY LIMITED,98000
11552010,21 KEMPSFORD GARDENS LIMITED,68100
08824635,21 KENILWORTH LIMITED,68209
02666048,21 KENSINGTON CHURCH WALK MANAGEMENT COMPANY LIMITED,68209
01576425,21 KENSINGTON COURT MANAGEMENT LIMITED,98000
09551400,21 KENSINGTON PLACE RTM COMPANY LIMITED,68209
01680179,21 KENT ROAD BISHOPSTON (BRISTOL) MANAGEMENT COMPANY LIMITED,74990
01680179,21 KENT ROAD BISHOPSTON (BRISTOL) MANAGEMENT COMPANY LIMITED,98000
02399535,21 KESWICK ROAD MANAGEMENTS LIMITED,98000
03716197,21 KHYBER ROAD LIMITED,68209
07842560,21 KINGS ROAD MANAGEMENT COMPANY LTD,55900
05272324,21 KINGSNORTH GARDENS FOLKESTONE (MANAGEMENT) RTM COMPANY LIMITED,98000
SC678943,21 KITCHEN DESIGN LTD,47599
14938395,21 KYVDOT LTD,68209
11637301,21 LADY SOMERSET ROAD FREEHOLD LIMITED,98000
16178357,21 LAITWOOD ROAD RTM COMPANY LIMITED,98000
03679699,21 LAMBOLLE ROAD MANAGEMENT COMPANY LIMITED,98000
02262365,21 LANSDOWN CRESCENT (CHELTENHAM) LIMITED,98000
02564733,21 LANSDOWN PLACE MANAGEMENT COMPANY LIMITED,94990
02564733,21 LANSDOWN PLACE MANAGEMENT COMPANY LIMITED,98000
16918997,21 LANSDOWNE PLACE LIMITED,98000
15832533,21 LARK LANE LTD,68209
05769950,21 LAVENDER GARDENS LTD,68201
12153821,21 LEIGH STREET LTD,68209
08997271,21 LESSING STREET LIMITED,68100
09604951,21 LETTINGS LIMITED,68320
04492864,21 LEVER STREET MANAGEMENT COMPANY LIMITED,68320
01928197,21 LIMES GROVE MANAGEMENT COMPANY LIMITED,98100
16915863,21 LINTON RISE LIMITED,98000
16032324,21 LINTON ROAD (HASTINGS) RTM COMPANY LIMITED,98000
06338722,21 LITTLEHAMPTON ROAD RTM COMPANY LIMITED,68320
14398142,21 LIVING ACL LIMITED,68100
14620981,21 LIVING ALTRINCHAM 2.0 LTD,68209
15598619,21 LIVING ALTRINCHAM HIGH STREET LIMITED,68100
13685609,21 LIVING ALTRINCHAM LIMITED,68209
16447986,21 LIVING DEVELOPMENTS LIMITED,68100
16447986,21 LIVING DEVELOPMENTS LIMITED,68209
13272546,21 LIVING LIMITED,41100
13272546,21 LIVING LIMITED,41201
13272546,21 LIVING LIMITED,41202
13272546,21 LIVING LIMITED,43390
14766423,21 LIVING RESIDENTIAL LIMITED,68100
14091330,21 LIVING SALE LIMITED,68100
16286177,21 LIVING SPV001 LTD,68209
13133376,21 LONDON ROAD RTM COMPANY LIMITED,98000
17181569,21 LONDON STREET LTD,56101
14233712,21 LORNA ROAD (HOVE) LIMITED,98000
07548826,21 LURLINE GARDENS RTM COMPANY LIMITED,68100
11104556,21 LUSHINGTON ROAD LIMITED,68209
15076135,21 MABLEY STREET COMPANY LIMITED,98000
SC592551,21 MAC LTD,68320
SC592551,21 MAC LTD,69201
SC592551,21 MAC LTD,69203
SC592551,21 MAC LTD,70229
16615309,21 MALWOOD ROAD FREEHOLD LIMITED,98000
13179063,21 MALWOOD ROAD RTM COMPANY LIMITED,98000
16743422,21 MANAGEMENT LTD,98000
13731258,21 MANOR ROAD LIMITED,55209
05315449,21 MANRESA LIMITED,98000
02541632,21 MANVILLE ROAD FLAT MANAGEMENT COMPANY LIMITED,98000
13737120,21 MARES LIMITED,99999
03033424,21 MARLBOROUGH BUILDINGS BATH (MANAGEMENT) LIMITED,98000
04676607,21 MARLBOROUGH ROAD MANAGEMENT LIMITED,68320
07018677,21 MARLBOROUGH ROAD RTM COMPANY LIMITED,68320
08789415,21 MARLOES ROAD MANAGEMENT COMPANY LIMITED,68209
16337425,21 MART LTD,56103
12734292,21 MARYLEBONE LIMITED,59200
07909412,21 MAURY ROAD LIMITED,98000
16873058,21 MAYFAIR LTD,99999
16186189,21 MAYFLOWER ROAD LTD,98000
09406698,21 MCINTOSH ROAD (FREEHOLD) LIMITED,68209
14304611,21 MEADOW CLOSE LTD,98000
16425858,21 MEATERY LIMITED,56102
16425858,21 MEATERY LIMITED,56103
SC341877,21 MEDIA GROUP LTD,59113
SC341877,21 MEDIA GROUP LTD,60100
12618465,21 MEDIA LIMITED,82990
12618465,21 MEDIA LIMITED,96090
08227057,21 MEDINA VILLAS HOVE LTD,98000
03267752,21 MEYRICK PARK CRESCENT MANAGEMENT LIMITED,98000
10005203,21 MILES LIMITED,90020
10005203,21 MILES LIMITED,93290
10823595,21 MILTON ROAD LIMITED,98000
06020289,21 MILTON ROAD MANAGEMENT COMPANY LIMITED,98000
02838112,21 MINSTER ROAD MANAGEMENT COMPANY LIMITED,98000
01458440,21 MONTAGU SQUARE LIMITED,98000
05091873,21 MONTEFIORE ROAD (HOVE) LIMITED,68209
05091873,21 MONTEFIORE ROAD (HOVE) LIMITED,96090
01602947,21 MONTROSE AVENUE BRISTOL LIMITED,98000
03050701,21 MOORHOUSE ROAD MANAGEMENT COMPANY LIMITED,98000
03799622,21 MORING ROAD LIMITED,98000
09796254,21 MORLEY SQUARE LIMITED,55900
13472196,21 MOY'S LTD,41202
14706084,21 MOYERS ROAD RTM COMPANY LIMITED,98000
05847822,21 NAPIER PLACE MANAGEMENT COMPANY LIMITED,68320
15815928,21 NAPIER ROAD LTD,68209
02662691,21 NASSINGTON ROAD LIMITED,98000
01858405,21 NEVERN PLACE RESIDENTS ASSOCIATION LIMITED,98000
09687677,21 NEW FRASER STREET LIMITED,64209
16312785,21 NIGHTINGALE ROAD LTD,68209
03098229,21 NORTH END ROAD (MANAGEMENT) LIMITED,98000
11923109,21 NORTH LIMITED,96090
06733430,21 NORTH PARADE MANAGEMENT COMPANY LIMITED,68100
06733430,21 NORTH PARADE MANAGEMENT COMPANY LIMITED,68209
07884426,21 NORTHBOURNE ROAD MANAGEMENT COMPANY LIMITED,98000
05504104,21 NORTHBROOK ROAD FREEHOLD LIMITED,82990
15319514,21 NORTON ROAD HOVE RTM COMPANY LIMITED,98000
05529797,21 OAKFIELD ROAD MANAGEMENT LIMITED,68320
16084594,21 OAKS LIMITED,70229
12924549,"21 OLD LANSDOWNE ROAD, DIDSBURY (FLATS) MANAGEMENT CO LIMITED",98000
07323698,21 OLD TIVERTON ROAD MANAGEMENT (2010) LIMITED,55900
08716012,21 OLIVER GROVE RTM COMPANY LIMITED,98000
13766247,21 OMBERSLEY MANAGEMENT LIMITED,98000
14557929,21 ONLINE LTD,46330
14557929,21 ONLINE LTD,46341
14557929,21 ONLINE LTD,46360
14557929,21 ONLINE LTD,46390
12104047,21 ONYX PROPERTIES LTD,68100
12104047,21 ONYX PROPERTIES LTD,68209
12104047,21 ONYX PROPERTIES LTD,68310
12104047,21 ONYX PROPERTIES LTD,68320
05194725,21 OSBORNE ROAD MANAGEMENT COMPANY LIMITED,74990
10519071,21 OVERSTONE ROAD LIMITED,98000
04052192,21 OVINGTON SQUARE LIMITED,98000
12268579,21 PALMA ROAD LIMITED,68209
05184069,21 PALMEIRA SQUARE MANAGEMENT LIMITED,98000
02437573,21 PARK AVENUE SOUTH HARPENDEN MANAGEMENT LIMITED,98000
05982809,21 PARK ROAD FREEHOLD LIMITED,98000
11215183,21 PARK ROAD LIMITED,98000
04350633,21 PARK ROAD RESIDENTS LIMITED,68209
04094609,21 PARK VIEW MANAGEMENT LTD,68320
02063688,21 PARSONS GREEN LANE LTD.,98000
14200286,21 PASSMORE STREET LIMITED,68209
03732237,21 PEMBROKE RD RESIDENTS LIMITED,98000
08921903,21 PENNSYLVANIA ROAD MANAGEMENT COMPANY LIMITED,68209
10616133,21 PETHERTON ROAD FREEHOLD LIMITED,68320
10524619,21 PHARMA LTD,41202
10524619,21 PHARMA LTD,63990
17245374,21 PINE LTD,68100
10404148,21 PLUMBERS ROW LIMITED,41100
07579269,21 PLUMBERS ROW RTM COMPANY LIMITED,68320
13521178,21 PM INVESTMENT LIMITED,68209
04159887,21 POPHAM STREET MANAGEMENT COMPANY LIMITED,98000
16536261,21 PORT HALL ROAD (BRIGHTON) RTM COMPANY LIMITED,98000
05840937,21 PORTARLINGTON FREEHOLD LIMITED,98000
07272023,21 PORTLAND HOUSE LIMITED,98000
09995511,21 POWIS SQUARE FREEHOLD LIMITED,98000
02954715,21 POWIS SQUARE LIMITED,98000
03822669,21 PRINCE OF WALES AVENUE (READING) MANAGEMENT COMPANY LIMITED,98000
03383441,21 PRINCE OF WALES DRIVE MANAGEMENT COMPANY LTD,74990
15611470,21 PRINSEP ROAD MANAGEMENT LTD,98000
16983408,21 PROJECT LTD,82990
14545453,21 PROPERTIES LIMITED,68209
17017219,21 PROPERTY AND FACILITIES MANAGEMENT LIMITED,98000
13279973,21 PROPERTY INVESTMENT LTD,68100
13279973,21 PROPERTY INVESTMENT LTD,68209
13906707,21 PROPERTY LIMITED,68100
13906707,21 PROPERTY LIMITED,98000
03153443,21 PUBLISHING LIMITED,32990
10298268,21 QUARRY HILL LIMITED,98000
05498225,21 QUEENS DRIVE LIMITED,98000
08439026,21 QUEENS ROAD FREEHOLD LIMITED,98000
05943924,21 QUEENS ROAD LIMITED,98000
05992628,21 QUEENS ROAD MANAGEMENT COMPANY (2006) LIMITED,68320
12383717,21 RACING LTD,70229
12383717,21 RACING LTD,74909
12383717,21 RACING LTD,93199
12383717,21 RACING LTD,96090
10156849,21 RADBOURNE ROAD FREEHOLD LIMITED,99999
06817249,21 RANELAGH VILLAS RTM COMPANY LIMITED,98000
05293405,21 RASTELL AVENUE LIMITED,68320
13267149,21 RECTORY GROVE LIMITED,98000
02448313,21 RECTORY ROAD RICKMANSWORTH MANAGEMENT LIMITED,68320
05526251,21 RED LION STREET UK LIMITED,68209
03563333,21 REDCLIFFE SQUARE LIMITED,98000
15598198,21 REFURBISHMENTS LIMITED,68100
14760432,21 REGENT ST BLOCK MGT CO LTD,68320
09223148,21 REGENT STREET MANAGEMENT COMPANY LIMITED,98000
04193535,21 RICHBORNE TERRACE RESIDENTS COMPANY LIMITED,98000
10861499,21 RICHFORD LTD,68320
05086767,21 RICHMOND CRESCENT FLATS LTD.,98000
05285918,21 RICHMOND TERRACE BRISTOL MANAGEMENT COMPANY LIMITED,98000
10957669,21 ROAD LIMITED,20411
10957669,21 ROAD LIMITED,70100
10957669,21 ROAD LIMITED,70229
10957669,21 ROAD LIMITED,90030
01388938,21 ROBIN HOOD LANE SUTTON LIMITED,98000
04139776,21 ROCKLEY ROAD LIMITED,74990
04139776,21 ROCKLEY ROAD LIMITED,98000
10311354,21 ROCKS LANE RTM COMPANY LTD,98000
08178941,21 RODNEY STREET RTM COMPANY LIMITED,98000
02718448,21 ROEDALE ROAD BRIGHTON LIMITED,98000
10693695,21 ROMILLY ROAD MANAGEMENT LTD,82990
15742441,21 ROOFING LTD,43999
07007036,21 ROSENAU LIMITED,68320
16253076,21 ROSENDALE ROAD MANAGEMENT GROUP LIMITED,98000
09649604,21 ROSSLYN HILL (FREEHOLD) LIMITED,98000
08359565,21 ROWFANT ROAD LIMITED,68209
02648456,21 ROYAL YORK CRESCENT MANAGEMENT COMPANY LIMITED,74990
15367502,21 RUG STREET LTD,13931
16300817,21 SAFETY LTD,84240
13914482,21 SANDROCK ROAD FREEHOLD LIMITED,98000
13501364,21 SE38SL LTD,68320
07101113,21 SEAFORTH MANAGEMENT LIMITED,98000
03394150,21 SEATON AVENUE MANAGEMENT CO LTD,99999
09790053,21 SEATON AVENUE RTM COMPANY LIMITED,68320
03590677,21 SECOND AVENUE MANAGEMENT LIMITED,68320
17113833,21 SECONDS LTD,70229
13463468,21 SERVICES LIMITED,81210
12155105,21 SEVEN CLEAN LTD,81210
12155105,21 SEVEN CLEAN LTD,81299
07087876,21 SEYMOUR ROAD LIMITED,68320
02953826,21 SEYMOUR STREET LIMITED,68209
04491625,21 SHEEN PARK RICHMOND LIMITED,98000
13265667,21 SHELLEY ROAD (WORTHING) LIMITED,98000
04099354,21 SHEPHERDS HILL MANAGEMENT COMPANY LIMITED,98000
08259110,21 SID LIMITED,41100
16261921,21 SID PROPERTY LTD,41100
09250634,21 SIDNEY GODLEY LTD,96090
03833513,21 SINCLAIR GARDENS LIMITED,98000
09106600,21 SIX HOLDINGS LIMITED,74990
12690012,21 SIX INVESTMENTS LIMITED,64209
08739174,21 SIX LIMITED,63120
08739174,21 SIX LIMITED,73120
11301336,21 SIX MEDIA LIMITED,63110
13157419,21 SIX PLATFORM LIMITED,64209
17183992,21 SIX TPC LIMITED,94110
13412807,21 SIXTY SIX LTD,68209
15373034,21 SKILLS HUB LTD,85590
13022295,21 SKILLS UK LTD,85510
13022295,21 SKILLS UK LTD,85600
16656658,21 SMITH LTD,68209
16297285,21 SOCIAL LTD,56101
03309014,21 SOLENT ROAD LIMITED,98000
17068443,21 SOMERSET CONSULTING LTD,70229
02369243,21 SOUTHAMPTON STREET MANAGEMENT LIMITED,98000
03274004,21 SOUTHEY ROAD MANAGEMENT LIMITED,98000
02127047,21 SOUTHLEIGH ROAD MANAGEMENT COMPANY LIMITED,98000
14202831,21 SOUTHVILLE PLACE MANAGEMENT COMPANY LIMITED,98000
01159273,21 SPENCER ROAD RESIDENTS COMPANY LIMITED,68209
07620927,21 SPRINGFIELD ROAD (BRIGHTON) LIMITED,98000
13933488,21 SPRINGFIELD ROAD MANAGEMENT COMPANY LIMITED,98000
17050168,21 SQUARED LTD,70229
17050168,21 SQUARED LTD,71122
17050168,21 SQUARED LTD,74909
10494800,21 ST ANNES ROAD FREEHOLD LIMITED,98000
16976684,21 ST CATHERINES ROAD MANAGEMENT LTD,68209
07874207,21 ST FAITHS ROAD MANAGEMENT CO LIMITED,68209
09346087,21 ST GEORGES ROAD LIMITED,55900
16957875,21 ST GEORGES TERRACE LIMITED,82990
04972086,21 ST JAMES ROAD LIMITED,68320
03625616,21 ST JAMES'S SQUARE (BATH) LIMITED,98000
14398129,21 ST MARY'S ROAD FREEHOLD LIMITED,68209
13005465,21 ST PETERS ROAD FREEHOLD LTD,68209
06443473,21 ST STEPHENS AVENUE LTD,98000
08026720,21 ST. ANNES ROAD (EASTBOURNE) RTM COMPANY LIMITED,98000
07363656,21 ST. PHILIP'S ROAD LIMITED,98000
02575706,21 STANFORD ROAD RESIDENTS LIMITED,99999
07104554,21 STANHOPE ROAD N6 FREEHOLD LIMITED,68100
07104554,21 STANHOPE ROAD N6 FREEHOLD LIMITED,98000
06572132,21 STANLEY AVENUE BRISTOL MANAGEMENT COMPANY LIMITED,98000
06311888,21 STANLEY ROAD LIMITED,98000
05919020,21 STANSFIELD ROAD LIMITED,98000
10554210,21 STAR LTD,68209
14270165,21 STATION AVENUE WALTON RESIDENTS LIMITED,98000
15437997,21 STATION ROAD LIMITED,68209
09966388,21 STATION ROAD RTM COMPANY LIMITED,98000
13793498,21 STEELES ROAD LIMITED,98000
12798078,21 STF LIMITED,98000
16562699,21 STOREYS LTD,68100
16562699,21 STOREYS LTD,68201
16562699,21 STOREYS LTD,68209
16562699,21 STOREYS LTD,68320
04976141,21 STOWE ROAD LIMITED,98000
05842414,21 STRATHEARN ROAD MANAGEMENT COMPANY LIMITED,55900
04316642,21 STREATHAM COMMON SOUTH LIMITED,68209
13871414,21 STUDIOS LIMITED,62012
12402339,21 SUMMERFIELD (MANAGEMENT) LIMITED,74990
05293604,21 SURREY ROAD MANAGEMENT COMPANY LIMITED,98000
02701225,21 SUSSEX STREET MANAGEMENT LIMITED,68209
09078924,21 SUTTON ROAD LIMITED,68320
16856483,21 SUTTON ROAD SHREWSBURY LTD,41100
10960312,21 SYLVAN LIMITED,98000
14905766,21 TALENT MANAGEMENT LIMITED,93199
09363612,21 TECHINVEST LIMITED,70229
02158363,21 TELFORD AVENUE MANAGEMENT CO. LIMITED,98000
10917209,21 TEMPLE ROAD (EPSOM) LIMITED,98000
08457580,21 TEMPLE ROAD (EPSOM) RTM COMPANY LIMITED,98000
15331905,21 THE AVENUE LTD,68100
16223658,21 THE BARBICAN LIMITED,68209
05954596,21 THE CAUSEWAY MANAGEMENT LIMITED,68209
15907520,21 THE CRESCENT LTD,68100
09526611,21 THE DRIVE ILFORD LIMITED,99999
00944611,21 THE LITTLE BOLTONS LIMITED,98000
08051529,21 THE QUADRANT FREEHOLD LIMITED,98000
09599046,21 THEATRE LIMITED,90010
13308200,21 THELINER LIMITED,55209
12970017,21 THIRD AVENUE (HOVE) FREEHOLD COMPANY LIMITED,98000
08440202,21 THORNLAW ROAD LIMITED,68209
02361598,21 THURLOW ROAD MANAGEMENT COMPANY LIMITED,68209
08042562,21 TIERNEY ROAD RTM COMPANY LIMITED,68320
15660113,21 TOURS LTD,49390
07631288,21 TRAFALGAR SQUARE MANAGEMENT COMPANY LIMITED,98000
07631288,21 TRAFALGAR SQUARE MANAGEMENT COMPANY LIMITED,99999
13060532,21 TRANSPORT LTD,49319
13060532,21 TRANSPORT LTD,49320
10863419,21 TRENTHAM STREET LTD,68100
10863419,21 TRENTHAM STREET LTD,68209
03169962,21 TREPORT STREET MANAGEMENT COMPANY LIMITED,98000
05984869,21 TRINITY RISE FREEHOLD COMPANY LIMITED,98000
03839140,21 TUDOR STREET PREMISES LIMITED,82990
07201015,21 TV LTD,60100
13832457,21 TWELVE LIMITED,56101
SC855025,21 TWO PROPERTY COMPANY LIMITED,68209
11893908,21 UNION FITNESS LTD,93130
04598085,21 UNION ROAD LIMITED,98000
03666280,21 UPPER BELGRAVE ROAD RESIDENTS ASSOCIATION LIMITED,98000
05379900,21 UPPER LATTIMORE ROAD LIMITED,68209
04645183,21 UPPERTON GARDENS LIMITED,98000
05505875,21 UPTON PARK RTM COMPANY LIMITED,98000
08911695,21 VALLANCE GARDENS HOVE LIMITED,98000
07567929,21 VERA ROAD MANAGEMENT COMPANY LIMITED,96090
09197110,21 VERE ROAD BRIGHTON LIMITED,98000
14364098,21 VICAR STREET DEVELOPMENTS LIMITED,41100
11797567,21 VICTORIA AVENUE HARROGATE LIMITED,68320
06582439,21 VISION LIMITED,82990
16326524,21 WALLIS CLOSE LIMITED,68209
15636023,21 WALTON WAY MANAGEMENT COMPANY LIMITED,98000
02831370,21 WARRINGTON CRESCENT MANAGEMENT COMPANY LIMITED,98000
03407446,21 WARWICK AVENUE (BEDFORD) LIMITED,98000
16035280,21 WATER STREET CAR SALES LIMITED,45112
03707586,21 WATERLOO STREET RESIDENTS ASSOCIATION LIMITED,99999
03141929,21 WAVERLEY GROVE LIMITED,98000
08277444,21 WELLINGTON CRESCENT MANAGEMENT COMPANY LTD,98000
04946170,21 WELLINGTON ESPLANADE LIMITED,68320
06117989,21 WEST DRIVE BRIGHTON LIMITED,98000
04036759,21 WEST END AVENUE MANAGEMENT COMPANY LIMITED,68320
07642582,21 WEST LIMITED,98000
01739343,21 WEST PARK (CLIFTON) RESIDENTS MANAGEMENT LIMITED,98000
16251234,21 WESTBOURNE PARK FREEHOLD LIMITED,98000
03590512,21 WESTBOURNE ROAD N7 LIMITED,68320
10412820,21 WESTCROFT SQUARE RTM COMPANY LTD,98000
11553380,21 WESTERN PLACE WORTHING LTD,68100
01862281,21 WESTFIELD PARK MANAGEMENT LIMITED,98000
16861964,21 WESTWELL ROAD FREEHOLD LIMITED,68209
12010690,21 WHARTON ROAD LIMITED,98000
07239029,21 WHITTINSTALL ROAD SW6 LIMITED,98000
07378957,21 WILBURY ROAD HOVE LIMITED,98000
09200988,21 WILBURY VILLAS LIMITED,98000
12814472,21 WIMPOLE STREET GROUP PRACTICE LIMITED,86230
01255349,21 WINSTON ROAD (MANAGEMENT) LIMITED,55900
11932043,21 WISTERIA RD LIMITED,98000
14028682,21 WOOD END ROAD RTM COMPANY LTD,98000
14028682,21 WOOD END ROAD RTM COMPANY LTD,99999
01786883,21 WOOD VALE MANAGEMENT COMPANY LIMITED,98000
06469038,21 WOODLAND TERRACE AMENITY LIMITED,68209
04291847,21 WOODSTOCK GROVE LIMITED,55900
01713655,21 WOODSTOCK ROAD MANAGEMENT COMPANY LIMITED,98000
13668817,21 WOODSTREET LTD,68100
15426572,21 WORLINGHAM ROAD MANAGEMENT COMPANY LIMITED,98000
07248687,21 WRAY CRESCENT MANAGEMENT CO. LIMITED,98000
12327672,21 WS GP LIMITED,68209
12337471,21 WS NOMINEE LIMITED,64209
06132598,21 WTR FREEHOLD LTD,82990
08566129,21 YORK ROAD LTD,68209
16279854,21 YORK ROAD RTM COMPANY LIMITED,68209
16892410,21 YORKSHIRE LIMITED,68310
15854926,21 ZEN PROPERTY LTD,68209
07053142,21 ZETLAND ROAD LIMITED,98000
11917325,21&CO LTD,70229
01326881,"21, BURLINGTON ROAD MANAGEMENT (BRISTOL) LIMITED",98000
03701559,"21, HEWORTH PLACE MANAGEMENT LIMITED",98000
01848942,"21, HOME PARK TENANTS MANAGEMENT COMPANY LIMITED",69202
12329678,"21, NORTH AVENUE FREEHOLD LIMITED",98000
02015671,"21, TYNDALLS PARK ROAD (MANAGEMENT) LIMITED",98000
02572519,"21, UPPER CHURCH ROAD MANAGEMENT COMPANY LTD",98000
01565955,"21, VANBRUGH HILL MANAGEMENT COMPANY LIMITED",98000
15330404,21-16 LIMITED,90030
09131203,21-22 FOREST LANE (FREEHOLD) LIMITED,68209
07116106,21-22 GOSFIELD STREET LIMITED,98000
10620959,21-22 HANOVER BUILDINGS MANAGEMENT LIMITED,98000
08347644,21-22 LANDPORT TERRACE RTM COMPANY LIMITED,98000
03733659,21-22 WESTBOURNE STREET MANAGEMENT CO. LIMITED,68209
05852867,21-22A CHESTER STREET MANAGEMENT COMPANY LIMITED,94990
16328898,21-23 CHRIST CHURCH ROAD LIMITED,98000
08919958,21-23 LADBROKE GARDENS LIMITED,98000
04230714,21-23 PALACE GATE MANAGEMENT LIMITED,68320
06587178,21-23 PLESHEY ROAD RTM COMPANY LIMITED,98000
03750019,21-23 STIRLING PLACE MANAGEMENT COMPANY LIMITED,98000
16551244,21-23 THE DRAPERY LTD,41100
05872763,21-23 WASHWAY ROAD MANAGEMENT COMPANY LIMITED,98000
17134947,21-24 ASH TREE ROAD (NP26 5NU) FREEHOLD LIMITED,68100
17134947,21-24 ASH TREE ROAD (NP26 5NU) FREEHOLD LIMITED,98000
10907621,21-24 MALCOLM COURT RTM COMPANY LIMITED,98000
16980935,21-24 QN ST HOLDINGS LIMITED,68100
16983290,21-24 QN ST OPERATOR LIMITED,68209
16982856,21-24 QN ST PROPERTY OWNER LIMITED,68100
11099925,21-24 WESTBURY COURT RTM COMPANY LIMITED,98000
10105643,21-25 EAGLEGATE RTM COMPANY LIMITED,98000
10644278,21-26 CHURCHILL ROAD RTM COMPANY LIMITED,98000
10699077,21-26 JACKSON CLOSE RTM COMPANY LTD,98000
05861151,21-30 PRINCE OF WALES MANSIONS RESIDENTS ASSOCIATION LIMITED,98000
09861499,21-31 LONGHOPE ROAD RTM COMPANY LIMITED,55900
17171722,21-31 PARK AVENUE (PLYMOUTH) RTM COMPANY LIMITED,98000
10756004,21-39 (ODD) ADDENBROOKE'S ROAD FREEHOLD LIMITED,98000
01115793,21-39 HOW WOOD MAINTENANCE COMPANY LIMITED,98000
17074133,21-40 CAMBRIDGE MANSIONS FREEHOLD COMPANY LIMITED,98000
06419781,21-40 CANONS PARK CLOSE RTM COMPANY LIMITED,98000
10168161,21-50 BRITTEN CLOSE RTM COMPANY LIMITED,98000
03618852,21/21A THIRSK ROAD MANAGEMENT COMPANY LIMITED,74990
07430113,21/22 BURLINGTON STREET MANAGEMENT LIMITED,98000
12368044,21/22 CORNWALLIS GARDENS RTM COMPANY LIMITED,74990
12368044,21/22 CORNWALLIS GARDENS RTM COMPANY LIMITED,98000
02350067,21/22 ELMDALE ROAD LIMITED,98000
01835287,21/22 HENRIETTA STREET (BATH) LIMITED,98000
02619443,21/22 NASSAU STREET MANAGEMENT LIMITED,68320
04270816,21/22 PARK ROW MANAGEMENT COMPANY LIMITED,98000
03174942,21/22 QUEEN'S GATE GARDENS LIMITED,98000
15823712,21/22 WALLACE ROAD MANAGEMENT LIMITED,98000
03068069,21/23 ANERLEY PARK RESIDENTS ASSOCIATION LIMITED,98000
00947525,21/23 CADOGAN GARDENS TENANTS LIMITED,98000
01741823,21/23 COURTFIELD ROAD MANAGEMENT COMPANY LIMITED,98000
03003579,21/23 CUMBERLAND PARK ACTON (MANAGEMENT) LIMITED,98000
10310180,21/23 PALMEIRA AVENUE MANSIONS LIMITED,68100
04997716,21/23 THE DOWNS MANAGEMENT COMPANY LTD,98000
01724535,21/23/25 WARWICK AVENUE LIMITED,98000
02420732,21/24 QUEEN'S GARDENS MANAGEMENT LIMITED,68209
04570431,21/25 DE VERE GARDENS LIMITED,98000
04010703,21/25 SLOANE GARDENS LIMITED,68201
03711120,21/28 QUEENS COURT RESIDENTS ASSOCIATION LIMITED,98000
04662732,21/38 WEST KENSINGTON MANSIONS RESIDENTS ASSOCIATION LTD,94990
01591242,21/40 ALBERT PALACE MANSIONS RESIDENTS ASSOCIATION LIMITED,98000
15694540,21/7 HYDE PARK LIMITED,64306
12260063,210 AMESBURY AVENUE RTM COMPANY LIMITED,98000
07402135,210 BATH ROAD MANAGEMENT COMPANY LIMITED,98000
02399307,210 BEDFORD HILL LIMITED,68320
11762813,210 BICYCLE SHOP LIMITED,68100
11762813,210 BICYCLE SHOP LIMITED,68209
05618736,210 BROOKLANDS LTD,45112
10696056,210 CATERING LIMITED,56101
16444418,210 CAVENDISH ROAD LONDON FREEHOLD LTD,68100
14718220,210 CLAPTON LTD,68100
14718220,210 CLAPTON LTD,68209
15754490,210 DENTAL CLINIC LTD,86230
05330141,210 ELFIN VILLAS LIMITED,98000
